id_a,id_b,dtw_distance,max_dtw_distance,min_dtw_distance,bearing_diff,overlap_pct,match_type
75,802,11.332176724970433,23.632429967785725,5.028627649804342,0.6237466464315276,100.0,UNIDIRECTIONAL_PARTIAL
79,1709,11.109164293030302,11.303328483882208,10.746189421489328,0.8529410945274094,100.0,1:N_SPLIT
79,1361,17.05426033015693,22.805192176431646,11.303328483882208,13.219021581972527,100.0,UNIDIRECTIONAL_PARTIAL
79,1708,19.524773619336898,37.38158839849768,10.446543038023691,2.1122433908638527,52.71811046923687,UNIDIRECTIONAL_PARTIAL
80,663,2.544827102465246,9.171163091781645,0.18593932524635096,26.738321063115166,95.0496517942691,CONFLICT
81,1364,6.985443075232374,8.327806908513574,6.190533745889955,0.39488215446186814,76.3527032114229,1:1_SYMMETRIC
82,442,0.35229071010332363,1.6391816149640492,0.008446716504158656,2.130612616382905,100.0,1:1_SYMMETRIC
84,441,1.9721422468163594,4.837338189298819,0.004457692461081336,1.4937612539803808,100.0,1:1_SYMMETRIC
85,1351,2.731402581869949,4.204942836338049,0.06991921440881209,1.7592897651147723,100.0,1:1_SYMMETRIC
90,2017,21.96250765992258,22.878605047737985,21.046410272107178,0.6070993952852177,100.0,1:1_SYMMETRIC
93,759,4.596386848548128,5.468289620313942,4.099226860587063,8.173097979414024,100.0,1:N_SPLIT
93,760,6.718005552838668,9.066306024451547,5.467359699174436,20.060652452601005,100.0,UNIDIRECTIONAL_PARTIAL
94,1007,1.370390275943484,2.5789124777139425,0.16186807417302582,18.77632502053126,58.41368056917803,CONFLICT
94,2137,2.7346653704115536,2.890418263109165,2.5789124777139425,17.139012666058022,84.63420904894218,UNIDIRECTIONAL_PARTIAL
95,1886,8.41846323866628,9.689641556481002,7.14728492085156,19.95684303875572,100.0,CONFLICT
98,434,6.089257101644328,6.964456089272878,4.588915131388673,0.5856369370414996,100.0,1:1_SYMMETRIC
99,346,5.202568719921004,10.478777968198226,2.600714443619874,0.7633868749246062,100.0,CONFLICT
115,1729,4.286280758007664,4.430725693570993,4.141835822444335,7.890275494314153,92.05324093521865,CONFLICT
116,312,2.0705799325834033,5.6521015175602525,0.6419201348210762,19.166107906690456,100.0,CONFLICT
116,322,15.119619224464454,17.206873652242447,13.032364796686462,29.061085685360695,100.0,UNIDIRECTIONAL_PARTIAL
116,315,17.179951691768718,25.134419126862568,9.22548425667487,3.488127044957878,99.03729189702754,UNIDIRECTIONAL_PARTIAL
116,321,17.910478211461434,18.614082770680422,17.206873652242447,29.05897538280408,100.0,UNIDIRECTIONAL_PARTIAL
120,397,0.12118154040169161,0.20525165059127135,0.028080985764929872,0.38047239913095154,100.0,1:N_SPLIT
120,396,8.546760181327048,52.82155111466463,0.08096202079403908,4.533821530863065,85.86685629443902,1:N_SPLIT
121,390,0.5500218753578545,1.558305385833316,0.0009458142228780873,3.7878693532151146,53.66501345711335,1:1_SYMMETRIC
122,283,2.3502986020599397,13.81339940967428,0.05121381059845078,0.6298376847922214,100.0,1:1_SYMMETRIC
123,2198,1.8458326487820147,1.8502167872813817,1.8414485102826477,10.596869427366187,100.0,1:N_SPLIT
123,2199,5.185324611548015,16.890410146212236,1.8249926763117301,9.562232986544927,100.0,1:N_SPLIT
124,270,0.9634802809514925,1.6461459086815364,0.45896024655281253,5.409900762777738,100.0,1:N_SPLIT
124,272,1.1160804511870697,3.6087203396609593,0.02901305144178627,4.286025522294949,100.0,1:N_SPLIT
124,271,1.523936321317294,1.5407252613691884,1.5071473812653997,3.557386342485586,100.0,1:N_SPLIT
124,660,12.079291873893006,20.549863408125052,3.6087203396609593,15.945425751996481,100.0,UNIDIRECTIONAL_PARTIAL
124,269,12.22692630274719,32.679141447969755,0.5759477560859521,4.8243212056967195,77.61620968242774,UNIDIRECTIONAL_PARTIAL
125,17,18.129968210330897,26.675349111185213,7.976690724861127,14.251523361337092,52.52386882540262,1:1_SYMMETRIC
127,47,1.4586005977362941,1.49307272677293,1.4241284686996583,2.1268896646114968,100.0,1:N_SPLIT
127,48,1.5417496746512978,1.9235132930527499,1.0772933892616676,1.4911980342647553,100.0,1:N_SPLIT
127,46,1.556828720934908,1.721940476618197,1.483267163549504,2.4745194982170347,100.0,1:N_SPLIT
128,1464,1.4960432875714185,3.015700118831879,0.37307739138212,1.9442865640962737,100.0,1:1_SYMMETRIC
129,1470,2.010830506367943,3.7805177588205257,0.03799696983254212,0.08292330385279456,100.0,1:1_SYMMETRIC
131,1079,1.8214941043132782,2.5526551890037723,1.5230844574669486,1.8265926899926228,100.0,1:N_SPLIT
131,1089,6.961565733960981,15.422670122185846,2.32230554528269,11.03540604176402,100.0,UNIDIRECTIONAL_PARTIAL
132,220,1.0875510560198771,3.1866269824761932,0.07703654341213205,4.689295845541267,100.0,1:1_SYMMETRIC
133,1170,3.9560808375450107,7.8724988374403475,0.00682924996010879,0.1800298732359238,100.0,1:1_SYMMETRIC
135,1576,1.6854414852561201,1.7118199668301475,1.6470841556378213,0.6707094193020566,100.0,1:N_SPLIT
135,1571,1.8688258343848094,6.044913158033878,0.14218561318355868,0.1298867230247538,100.0,1:N_SPLIT
136,1647,5.52702003423218,6.49308137521891,4.661720309363682,16.233547579265746,100.0,1:N_SPLIT
136,293,5.929570968087585,7.082724189489736,4.661720309363682,1.044077406608892,100.0,1:N_SPLIT
136,292,5.968605983099475,6.114675102968883,5.770964032415663,0.47522966877534145,100.0,1:N_SPLIT
136,1826,20.58844058200802,31.639878874180326,6.49308137521891,29.246805824435,79.857066269926,UNIDIRECTIONAL_PARTIAL
136,1012,20.688578703714793,35.356978593515706,6.02017881391388,4.649205452251238,67.74825720244998,UNIDIRECTIONAL_PARTIAL
136,295,22.002212624634055,37.5113438740492,6.49308137521891,13.719493030251783,62.229861812194564,UNIDIRECTIONAL_PARTIAL
137,582,5.7434199775926755,6.971042687529483,4.624657304530313,2.9699005009095174,100.0,1:N_SPLIT
137,590,23.597630158123593,32.65303109961663,14.542229216630556,5.523143745619706,61.31480177537494,1:N_SPLIT
138,543,1.676389465577266,2.040092614805661,1.3126863163488711,17.52143097773387,100.0,1:N_SPLIT
138,864,3.5156060648553296,4.991119514904998,2.040092614805661,16.163507949117104,100.0,1:N_SPLIT
140,1750,4.456161822165776,10.334944329654588,1.4241634641771914,1.8442818550691982,71.18600435623355,CONFLICT
142,2359,0.9689138334834553,1.5098748032167868,0.29446833771923314,0.32731802252760644,100.0,1:N_SPLIT
142,1190,4.436992277277404,12.68487524666948,0.29446833771923314,1.5707942776782033,100.0,UNIDIRECTIONAL_PARTIAL
143,802,5.5049467651236865,5.761841726097098,5.335472557321231,1.2082525413482585,92.68640710063801,1:1_SYMMETRIC
145,953,3.503748195735794,5.639684735645636,0.1890009937897797,4.015763363775818,94.47946648291064,1:1_SYMMETRIC
146,1256,3.371123852503722,3.839765098131379,2.9901015169742258,2.4540302387985093,100.0,1:1_SYMMETRIC
148,34,2.6736666870063863,4.349863009963366,1.4216680216416104,4.173893319414958,100.0,1:1_SYMMETRIC
149,2409,0.7672102477447289,2.0493060700820545,0.03820966498690951,0.5381506929778652,100.0,1:1_SYMMETRIC
152,2465,1.4405405498770987,3.6783164405436106,0.06450724856332563,1.5226234198011923,100.0,1:1_SYMMETRIC
154,1983,0.5619636157554065,1.15190290594038,0.2517103363660172,0.2613615534331757,100.0,1:N_SPLIT
154,1984,1.5172889534471026,5.604349451829303,0.2517103363660172,3.6416607588727175,100.0,1:N_SPLIT
154,1977,14.046111289085628,28.942630096557316,1.0988856057301426,4.0841274390894,84.16894315999997,UNIDIRECTIONAL_PARTIAL
155,1293,0.7452255791885409,0.9940682172537215,0.49638294112336045,1.663422014026196,50.70638204204004,1:1_SYMMETRIC
156,1293,2.4452309981958655,13.437407937940593,0.012238912304584295,0.5619985933851694,78.04813764878897,CONFLICT
157,1540,1.110657274848208,1.8831585399322104,0.6663737129507352,0.8781359092882326,100.0,1:1_SYMMETRIC
158,191,0.6722492579218698,0.8764591805181381,0.43298830561842877,0.3663985848862694,100.0,1:N_SPLIT
158,1564,24.790276196631325,70.14239730095011,0.8764591805181381,1.490025262900872,56.72831892242076,UNIDIRECTIONAL_PARTIAL
159,704,1.6675588654318332,7.5043483347386575,0.14112699811315746,2.168359979106981,100.0,1:1_SYMMETRIC
163,1140,0.7350795240483685,0.7379906149376463,0.7321684331590906,4.016128120384508,100.0,1:N_SPLIT
163,1141,1.5311281949691662,2.658061175666743,0.7379906149376463,2.7462949967115264,100.0,1:N_SPLIT
163,1138,12.502045428942658,23.08022381829976,1.9238670395855546,4.021264221580452,100.0,UNIDIRECTIONAL_PARTIAL
163,1139,14.524838034184675,106.45218284125094,0.588881834078896,21.120920815960403,55.53246852535444,1:N_SPLIT
168,1006,1.2826203325614933,2.4913635136829155,0.35007118805545634,1.2585987068651434,100.0,1:1_SYMMETRIC
169,1197,0.22184228815635176,0.4208065405562608,0.03458851733770387,0.0012474764575358677,100.0,1:1_SYMMETRIC
